,date,ticker,mfp,sector,industry,scalemarketcap,qMO,qValue,qQuality,qLV,qSentiment,qGrowth
15971,2020-01-31,PPL,qLV,Utilities,Utilities - Regulated Electric,5 - Large,0.469910371318822,0.7841907151819323,0.38946015424164526,0.9580152671755725,0.9215442092154421,0.22178988326848248
15972,2020-01-31,REG,qLV,Real Estate,REIT - Retail,5 - Large,0.03713188220230474,0.5872020075282308,0.13560411311053985,0.9567430025445293,0.8244084682440846,0.44228274967574577
15973,2020-01-31,LNT,qLV,Utilities,Utilities - Regulated Electric,5 - Large,0.7592829705505761,0.5006273525721455,0.2763496143958869,0.9541984732824428,0.4844333748443338,0.41893644617380027
15974,2020-01-31,PSA,qLV,Real Estate,REIT - Industrial,5 - Large,0.4046094750320102,0.5859473023839398,0.2737789203084833,0.9529262086513995,0.2166874221668742,0.42023346303501946
15975,2020-01-31,PG,qLV,Consumer Defensive,Household & Personal Products,6 - Mega,0.6274007682458387,0.42534504391468003,0.8303341902313625,0.9516539440203562,0.6425902864259029,0.251621271076524
15976,2020-01-31,RE,qLV,Financial Services,Insurance - Reinsurance,5 - Large,0.618437900128041,0.2547051442910916,0.2403598971722365,0.950381679389313,0.44084682440846823,0.5512321660181583
15977,2020-01-31,FE,qLV,Utilities,Utilities - Diversified,5 - Large,0.6261203585147247,0.7465495608531995,0.4794344473007712,0.9491094147582697,0.6562889165628891,0.20881971465629054
15978,2020-01-31,WU,qLV,Financial Services,Credit Services,5 - Large,0.7439180537772087,0.13048933500627352,0.05784061696658098,0.9478371501272265,0.8804483188044832,0.20233463035019456
15979,2020-01-31,MDT,qLV,Healthcare,Medical Devices,5 - Large,0.852752880921895,0.5595984943538268,0.6516709511568124,0.9465648854961832,0.4919053549190535,0.808041504539559
15980,2020-01-31,XRAY,qLV,Healthcare,Medical Instruments & Supplies,5 - Large,0.7106274007682458,0.46675031367628605,0.6555269922879178,0.9440203562340967,0.635118306351183,0.09987029831387809
15981,2020-01-31,ZTS,qLV,Healthcare,Drug Manufacturers - Specialty & Generic,5 - Large,0.9231754161331626,0.30363864491844417,0.884318766066838,0.9427480916030534,0.3823163138231631,0.6160830090791181
15982,2020-01-31,SLG,qLV,Real Estate,REIT - Office,5 - Large,0.4673495518565941,0.5508155583437893,0.05012853470437018,0.9414758269720102,0.6226650062266501,0.1504539559014267
15983,2020-01-31,MKL,qLV,Financial Services,Insurance - Property & Casualty,5 - Large,0.5403329065300896,0.2383939774153074,0.08997429305912596,0.9402035623409669,0.03362391033623913,0.20492866407263294
15984,2020-01-31,TTC,qLV,Industrials,Tools & Accessories,5 - Large,0.5492957746478874,0.4454203262233375,0.787917737789203,0.9389312977099237,0.7397260273972603,0.5771725032425421
15985,2020-02-29,WMT,qLV,Consumer Defensive,Discount Stores,6 - Mega,0.4238156209987196,0.79,0.6205128205128205,1.0,0.613947696139477,0.5886157826649417
15986,2020-02-29,XEL,qLV,Utilities,Utilities - Regulated Electric,5 - Large,0.7823303457106274,0.72375,0.4012820512820513,0.9987357774968394,0.726027397260274,0.34411384217335056
15987,2020-02-29,WM,qLV,Industrials,Waste Management,5 - Large,0.7554417413572343,0.69,0.7717948717948718,0.9974715549936789,0.4582814445828145,0.36998706338939197
15988,2020-02-29,WEC,qLV,Utilities,Utilities - Regulated Electric,5 - Large,0.8732394366197183,0.6425,0.4076923076923077,0.9962073324905183,0.6699875466998755,0.2535575679172057
15989,2020-02-29,WCN,qLV,Industrials,Waste Management,5 - Large,0.7016645326504481,0.4625,0.632051282051282,0.9949431099873578,0.6463262764632627,0.6313065976714101
15990,2020-02-29,VRSK,qLV,Industrials,Consulting Services,5 - Large,0.7528809218950064,0.17375,0.882051282051282,0.9936788874841972,0.3785803237858032,0.39327296248382926
15991,2020-02-29,SRE,qLV,Utilities,Utilities - Diversified,5 - Large,0.647887323943662,0.65,0.3346153846153846,0.9924146649810367,0.2465753424657534,0.35446313065976714
15992,2020-02-29,WSO,qLV,Industrials,Industrial Distribution,5 - Large,0.3290653008962868,0.65125,0.7884615384615384,0.9911504424778761,0.2752179327521793,0.6597671410090556
15993,2020-02-29,YUM,qLV,Consumer Cyclical,Restaurants,5 - Large,0.469910371318822,0.22,0.4666666666666667,0.9898862199747156,0.36488169364881695,0.34023285899094435
15994,2020-02-29,RSG,qLV,Industrials,Waste Management,5 - Large,0.7195902688860435,0.66,0.5974358974358974,0.988621997471555,0.6239103362391034,0.46054333764553684
15995,2020-02-29,UDR,qLV,Real Estate,REIT - Residential,5 - Large,0.499359795134443,0.32,0.20512820512820512,0.9873577749683944,0.8418430884184309,0.3868046571798189
15996,2020-02-29,SO,qLV,Utilities,Utilities - Regulated Electric,5 - Large,0.7976952624839949,0.74,0.38333333333333336,0.9860935524652339,0.6513075965130759,0.3169469598965071
15997,2020-02-29,VICI,qLV,Real Estate,REIT - Diversified,5 - Large,0.8629961587708067,0.675,0.05,0.9848293299620733,0.9140722291407223,0.3130659767141009
15998,2020-02-29,WPC,qLV,Real Estate,REIT - Diversified,5 - Large,0.5710627400768246,0.53875,0.15384615384615385,0.9835651074589128,0.6799501867995019,0.3428201811125485
15999,2020-02-29,SCI,qLV,Consumer Cyclical,Personal Services,5 - Large,0.9167733674775929,0.70375,0.39615384615384613,0.9823008849557522,0.7534246575342466,0.23673997412677877
16000,2020-02-29,PEP,qLV,Consumer Defensive,Beverages - Non-Alcoholic,6 - Mega,0.5992317541613317,0.5875,0.8115384615384615,0.9810366624525917,0.4856787048567871,0.2846054333764554
16001,2020-02-29,VZ,qLV,Communication Services,Telecom Services,6 - Mega,0.26248399487836105,0.85875,0.7346153846153847,0.9797724399494311,0.8368617683686177,0.49417852522639066
16002,2020-02-29,PEG,qLV,Utilities,Utilities - Diversified,5 - Large,0.13700384122919335,0.8475,0.4256410256410256,0.9785082174462706,0.6948941469489415,0.6714100905562742
16003,2020-02-29,USB,qLV,Financial Services,Banks - Regional,5 - Large,0.3405889884763124,0.31625,0.057692307692307696,0.97724399494311,0.6376089663760897,0.21992238033635186
16004,2020-02-29,PNW,qLV,Utilities,Utilities - Regulated Electric,5 - Large,0.5569782330345711,0.73125,0.3564102564102564,0.9759797724399494,0.5666251556662516,0.13971539456662355
16005,2020-02-29,CUBE,qLV,Real Estate,REIT - Industrial,4 - Mid,0.6135721017907634,0.4967860422405877,0.3403441682600382,0.9748134328358209,0.8324324324324324,0.594515181194907
16006,2020-02-29,WRB,qLV,Financial Services,Insurance - Property & Casualty,5 - Large,0.7733674775928298,0.23875,0.19230769230769232,0.9747155499367889,0.5242839352428393,0.6908150064683053
16007,2020-02-29,WLTW,qLV,Financial Services,Insurance Brokers,5 - Large,0.5633802816901409,0.18125,0.14102564102564102,0.9734513274336283,0.20174346201743465,0.5485122897800776
16008,2020-02-29,XRAY,qLV,Healthcare,Medical Instruments & Supplies,5 - Large,0.43918053777208704,0.48,0.6641025641025641,0.9696586599241467,0.5740971357409714,0.1073738680465718
16009,2020-02-29,VNO,qLV,Real Estate,REIT - Office,5 - Large,0.14852752880921896,0.805,0.15128205128205127,0.9683944374209861,0.4009962640099627,0.35575679172056923
16010,2020-02-29,SYY,qLV,Consumer Defensive,Food Distribution,5 - Large,0.18309859154929578,0.7725,0.6884615384615385,0.9671302149178256,0.49813200498132004,0.5627425614489003
16011,2020-02-29,TRV,qLV,Financial Services,Insurance - Property & Casualty,5 - Large,0.28040973111395645,0.31125,0.23461538461538461,0.965865992414665,0.38854296388542964,0.6778783958602846
16012,2020-02-29,REG,qLV,Real Estate,REIT - Retail,5 - Large,0.18437900128040974,0.5825,0.15512820512820513,0.9646017699115044,0.7783312577833126,0.296248382923674
16013,2020-02-29,SUI,qLV,Real Estate,REIT - Residential,5 - Large,0.8143405889884763,0.21125,0.1717948717948718,0.9633375474083439,0.33374844333748444,0.8072445019404916
16014,2020-02-29,Y,qLV,Financial Services,Insurance - Property & Casualty,5 - Large,0.4199743918053777,0.3225,0.05128205128205128,0.9620733249051833,0.008717310087173136,0.9961190168175937
16015,2020-02-29,Y,qGrowth,Financial Services,Insurance - Property & Casualty,5 - Large,0.4199743918053777,0.3225,0.05128205128205128,0.9620733249051833,0.008717310087173136,0.9961190168175937
16016,2020-02-29,TYL,qLV,Technology,Software - Application,5 - Large,0.8514724711907811,0.105,0.8435897435897436,0.9608091024020228,0.2166874221668742,0.5640362225097024
16017,2020-02-29,WTRG,qLV,Utilities,Utilities - Regulated Water,5 - Large,0.8220230473751601,0.43,0.3192307692307692,0.9595448798988622,0.6089663760896638,0.11254851228978008
16018,2020-02-29,PG,qLV,Consumer Defensive,Household & Personal Products,6 - Mega,0.649167733674776,0.42875,0.8256410256410256,0.9582806573957017,0.435865504358655,0.2807244501940492
16019,2020-02-29,WELL,qLV,Real Estate,REIT - Healthcare Facilities,5 - Large,0.41613316261203587,0.55125,0.05384615384615385,0.9570164348925411,0.4557907845579079,0.49547218628719275
16020,2020-02-29,ZTS,qLV,Healthcare,Drug Manufacturers - Specialty & Generic,5 - Large,0.8309859154929577,0.26125,0.8871794871794871,0.9557522123893806,0.4346201743462017,0.5265200517464425
16021,2020-02-29,TT,qLV,Industrials,Specialty Industrial Machinery,5 - Large,0.7516005121638925,0.6375,0.658974358974359,0.95448798988622,0.33499377334993774,0.7917205692108668
16022,2020-02-29,LNT,qLV,Utilities,Utilities - Regulated Electric,5 - Large,0.6888604353393086,0.54375,0.2833333333333333,0.9519595448798989,0.7658779576587795,0.5730918499353169
16023,2020-02-29,RE,qLV,Financial Services,Insurance - Reinsurance,5 - Large,0.7451984635083226,0.2575,0.24358974358974358,0.9506953223767383,0.10211706102117057,0.9495472186287193
16024,2020-02-29,RE,qGrowth,Financial Services,Insurance - Reinsurance,5 - Large,0.7451984635083226,0.2575,0.24358974358974358,0.9506953223767383,0.10211706102117057,0.9495472186287193
16025,2020-02-29,VMC,qLV,Basic Materials,Building Materials,5 - Large,0.3418693982074264,0.67125,0.5192307692307693,0.9494310998735778,0.12079701120797015,0.8745148771021992
16026,2020-02-29,NI,qLV,Utilities,Utilities - Regulated Gas,5 - Large,0.5057618437900128,0.83875,0.4794871794871795,0.9481668773704172,0.9115815691158157,0.3027166882276843
16027,2020-02-29,TTC,qLV,Industrials,Tools & Accessories,5 - Large,0.3444302176696543,0.4575,0.8012820512820513,0.9469026548672567,0.5554171855541719,0.5549805950840879
16028,2020-02-29,FE,qLV,Utilities,Utilities - Diversified,5 - Large,0.559539052496799,0.70875,0.48205128205128206,0.9456384323640961,0.7210460772104608,0.37516170763260026
16029,2020-02-29,PPL,qLV,Utilities,Utilities - Regulated Electric,5 - Large,0.41357234314980795,0.7875,0.367948717948718,0.9418457648546145,0.7708592777085927,0.11513583441138421
16030,2020-02-29,OMC,qLV,Consumer Cyclical,Advertising Agencies,5 - Large,0.30217669654289375,0.8775,0.9064102564102564,0.9405815423514539,0.5840597758405978,0.3984476067270375
16031,2020-03-31,WSO,qLV,Industrials,Industrial Distribution,5 - Large,0.8114649681528663,0.5853051058530511,0.789272030651341,0.9987437185929648,0.2574626865671642,0.6521181001283697
16032,2020-03-31,WCN,qLV,Industrials,Waste Management,5 - Large,0.7146496815286624,0.48318804483188044,0.6245210727969349,0.9974874371859297,0.35820895522388063,0.6110397946084724
16033,2020-03-31,WM,qLV,Industrials,Waste Management,5 - Large,0.756687898089172,0.6712328767123288,0.7777777777777778,0.9962311557788944,0.38557213930348255,0.3645699614890886
16034,2020-03-31,TYL,qLV,Technology,Software - Application,5 - Large,0.9337579617834395,0.10585305105853052,0.842911877394636,0.9949748743718593,0.09079601990049746,0.5635430038510911
16035,2020-03-31,WST,qLV,Healthcare,Medical Instruments & Supplies,5 - Large,0.8789808917197452,0.23038605230386053,0.8314176245210728,0.9937185929648241,0.4626865671641791,0.8087291399229781
16036,2020-03-31,YUMC,qLV,Consumer Cyclical,Restaurants,5 - Large,0.935031847133758,0.663760896637609,0.89272030651341,0.992462311557789,0.9203980099502488,0.3504492939666239
16037,2020-03-31,CUBE,qLV,Real Estate,REIT - Industrial,4 - Mid,0.7584586466165414,0.48512173128944996,0.3383458646616541,0.9907063197026023,0.4637421665174575,0.5788964181994192
16038,2020-03-31,TECH,qLV,Healthcare,Biotechnology,5 - Large,0.6127388535031847,0.24283935242839352,0.7650063856960408,0.9899497487437185,0.3009950248756219,0.8934531450577664
16039,2020-03-31,XRAY,qLV,Healthcare,Medical Instruments & Supplies,5 - Large,0.2624203821656051,0.6326276463262764,0.7062579821200511,0.9886934673366834,0.6703980099502487,0.3170731707317073
16040,2020-03-31,TMO,qLV,Healthcare,Diagnostics & Research,5 - Large,0.8777070063694268,0.3848069738480697,0.6257982120051085,0.9874371859296482,0.17910447761194026,0.6829268292682927
16041,2020-03-31,WAT,qLV,Healthcare,Diagnostics & Research,5 - Large,0.4789808917197452,0.32004981320049813,0.6934865900383141,0.9861809045226131,0.30348258706467657,0.7560975609756098
16042,2020-03-31,SJM,qLV,Consumer Defensive,Packaged Foods,5 - Large,0.8726114649681529,0.7073474470734745,0.5568326947637292,0.9849246231155779,0.6330845771144278,0.2798459563543004
16043,2020-03-31,VZ,qLV,Communication Services,Telecom Services,6 - Mega,0.7452229299363057,0.8057285180572852,0.7369093231162197,0.9836683417085427,0.8768656716417911,0.4865211810012837
16044,2020-03-31,TTC,qLV,Industrials,Tools & Accessories,5 - Large,0.6675159235668789,0.42092154420921546,0.6973180076628352,0.9824120603015075,0.5298507462686567,0.39666238767650835
16045,2020-03-31,XEL,qLV,Utilities,Utilities - Regulated Electric,5 - Large,0.8547770700636943,0.6662515566625156,0.40102171136653897,0.9811557788944724,0.5783582089552239,0.3299101412066752
16046,2020-03-31,WU,qLV,Financial Services,Credit Services,5 - Large,0.7095541401273885,0.12453300124533001,0.05874840357598978,0.9798994974874372,0.9228855721393034,0.5725288831835686
16047,2020-03-31,ZTS,qLV,Healthcare,Drug Manufacturers - Specialty & Generic,5 - Large,0.6292993630573248,0.23785803237858033,0.8850574712643678,0.9786432160804021,0.2276119402985075,0.5173299101412067
16048,2020-03-31,UPS,qLV,Industrials,Integrated Freight & Logistics,5 - Large,0.7235668789808917,0.7434620174346201,0.9067688378033205,0.9773869346733668,0.7599502487562189,0.1514762516046213
16049,2020-03-31,TSCO,qLV,Consumer Cyclical,Specialty Retail,5 - Large,0.6726114649681528,0.6488169364881694,0.8403575989782887,0.9761306532663316,0.4925373134328358,0.7008985879332478
16050,2020-03-31,RSG,qLV,Industrials,Waste Management,5 - Large,0.7363057324840764,0.6500622665006227,0.5964240102171137,0.9748743718592965,0.40049751243781095,0.43774069319640563
16051,2020-03-31,PFE,qLV,Healthcare,Drug Manufacturers - General,6 - Mega,0.4140127388535032,0.6239103362391034,0.7752234993614304,0.9723618090452262,0.8893034825870647,0.392811296534018
16052,2020-03-31,ZION,qLV,Financial Services,Banks - Regional,5 - Large,0.14777070063694267,0.39476961394769616,0.05363984674329502,0.9711055276381909,0.7300995024875622,0.32220795892169446
16053,2020-03-31,TAP,qLV,Consumer Defensive,Beverages - Brewers,5 - Large,0.11847133757961784,0.8318804483188045,0.5236270753512133,0.9698492462311558,0.677860696517413,0.06290115532734275
16054,2020-03-31,SCI,qLV,Consumer Cyclical,Personal Services,5 - Large,0.870063694267516,0.701120797011208,0.3946360153256705,0.9685929648241206,0.5708955223880596,0.23491655969191272
16055,2020-03-31,PEG,qLV,Utilities,Utilities - Diversified,5 - Large,0.22165605095541402,0.8194271481942715,0.4240102171136654,0.9673366834170855,0.5895522388059702,0.6662387676508345
16056,2020-03-31,PKI,qLV,Healthcare,Diagnostics & Research,5 - Large,0.5452229299363057,0.3574097135740971,0.4112388250319285,0.9635678391959799,0.5559701492537313,0.472400513478819
16057,2020-03-31,PSA,qLV,Real Estate,REIT - Industrial,5 - Large,0.5707006369426751,0.5379825653798257,0.2835249042145594,0.9623115577889447,0.10199004975124382,0.27086007702182285
16058,2020-03-31,PG,qLV,Consumer Defensive,Household & Personal Products,6 - Mega,0.9070063694267516,0.3723536737235367,0.8199233716475096,0.9610552763819096,0.49751243781094523,0.2772785622593068
16059,2020-03-31,VRSK,qLV,Industrials,Consulting Services,5 - Large,0.8929936305732484,0.16811955168119552,0.8825031928480205,0.9597989949748744,0.2649253731343284,0.386392811296534
16060,2020-03-31,MORN,qLV,Financial Services,Financial Data & Stock Exchanges,5 - Large,0.8292993630573249,0.0547945205479452,0.39719029374201786,0.957286432160804,0.2723880597014925,0.5494223363286265
16061,2020-03-31,STE,qLV,Healthcare,Medical Instruments & Supplies,5 - Large,0.7197452229299363,0.46077210460772106,0.6883780332056194,0.9547738693467337,0.1840796019900498,0.8510911424903723
16062,2020-03-31,UDR,qLV,Real Estate,REIT - Residential,5 - Large,0.46114649681528663,0.33997509339975096,0.20051085568326948,0.9535175879396985,0.5659203980099503,0.37997432605905007
16063,2020-03-31,XOM,qLV,Energy,Oil & Gas Integrated,6 - Mega,0.4547770700636943,0.8468244084682441,0.5159642401021711,0.9522613065326633,0.5758706467661692,0.06546854942233633
16064,2020-03-31,V,qLV,Financial Services,Credit Services,6 - Mega,0.8738853503184714,0.024906600249066,0.37292464878671777,0.949748743718593,0.2052238805970149,0.72400513478819
16065,2020-03-31,MASI,qLV,Healthcare,Medical Instruments & Supplies,5 - Large,0.9235668789808917,0.15940224159402241,0.9195402298850575,0.9484924623115578,0.34203980099502485,0.3594351732991014
16066,2020-03-31,MO,qLV,Consumer Defensive,Tobacco,5 - Large,0.16305732484076432,0.5466998754669987,0.45849297573435505,0.9472361809045227,0.7947761194029851,0.09114249037227215
16067,2020-03-31,KO,qLV,Consumer Defensive,Beverages - Non-Alcoholic,6 - Mega,0.3923566878980892,0.47820672478206727,0.80970625798212,0.9459798994974874,0.568407960199005,0.9576379974326059
16068,2020-03-31,KO,qGrowth,Consumer Defensive,Beverages - Non-Alcoholic,6 - Mega,0.3923566878980892,0.47820672478206727,0.80970625798212,0.9459798994974874,0.568407960199005,0.9576379974326059
16069,2020-03-31,VRSN,qLV,Technology,Software - Infrastructure,5 - Large,0.778343949044586,0.1133250311332503,0.7867177522349936,0.9434673366834171,0.26990049751243783,0.30166880616174585
16070,2020-03-31,MMC,qLV,Financial Services,Insurance Brokers,5 - Large,0.8101910828025478,0.0859277708592777,0.2720306513409962,0.9409547738693468,0.36442786069651745,0.5340179717586649
16071,2020-03-31,ZBH,qLV,Healthcare,Medical Devices,5 - Large,0.2140127388535032,0.6164383561643836,0.5300127713920817,0.9396984924623115,0.16791044776119401,0.07445442875481387
16072,2020-04-30,WSO,qLV,Industrials,Industrial Distribution,5 - Large,0.7832699619771863,0.6164383561643836,0.7867177522349936,0.998745294855709,0.34696406443618344,0.6819923371647509
16073,2020-04-30,WCN,qLV,Industrials,Waste Management,5 - Large,0.5019011406844106,0.48567870485678705,0.6232439335887612,0.9974905897114178,0.4584882280049566,0.5478927203065134
16074,2020-04-30,WM,qLV,Industrials,Waste Management,5 - Large,0.38022813688212925,0.6824408468244084,0.7790549169859514,0.9962358845671268,0.459727385377943,0.3371647509578544
16075,2020-04-30,YUMC,qLV,Consumer Cyclical,Restaurants,5 - Large,0.899873257287706,0.6550435865504358,0.8978288633461047,0.9937264742785445,0.701363073110285,0.35887611749680715
16076,2020-04-30,SJM,qLV,Consumer Defensive,Packaged Foods,5 - Large,0.8060836501901141,0.7247820672478207,0.5517241379310345,0.9899623588456713,0.48946716232961585,0.29757343550446996
16077,2020-04-30,TECH,qLV,Healthcare,Biotechnology,5 - Large,0.8466413181242078,0.2465753424657534,0.768837803320562,0.9887076537013801,0.16976456009913254,0.9080459770114943
16078,2020-04-30,CUBE,qLV,Real Estate,REIT - Industrial,4 - Mid,0.585981308411215,0.5108108108108108,0.3333333333333333,0.9880404783808647,0.815742397137746,0.5824493731918997
16079,2020-04-30,WAT,qLV,Healthcare,Diagnostics & Research,5 - Large,0.5602027883396705,0.3424657534246575,0.6794380587484036,0.9874529485570891,0.4151177199504337,0.6372924648786717
16080,2020-04-30,VZ,qLV,Communication Services,Telecom Services,6 - Mega,0.7237008871989861,0.821917808219178,0.7931034482758621,0.986198243412798,0.8376703841387856,0.5108556832694764
16081,2020-04-30,TTC,qLV,Industrials,Tools & Accessories,5 - Large,0.5665399239543726,0.47571606475716066,0.7011494252873564,0.9849435382685069,0.8228004956629492,0.4099616858237548
16082,2020-04-30,TMO,qLV,Healthcare,Diagnostics & Research,5 - Large,0.85297845373891,0.35367372353673726,0.6257982120051085,0.9836888331242158,0.048327137546468446,0.48020434227330777
16083,2020-04-30,UPS,qLV,Industrials,Integrated Freight & Logistics,5 - Large,0.7896070975918885,0.75093399750934,0.9067688378033205,0.9824341279799247,0.4807930607187113,0.23116219667943805
16084,2020-04-30,XRAY,qLV,Healthcare,Medical Instruments & Supplies,5 - Large,0.10392902408111533,0.6338729763387297,0.7075351213282248,0.9811794228356336,0.7162329615861214,0.3384418901660281
16085,2020-04-30,WU,qLV,Financial Services,Credit Services,5 - Large,0.6223067173637515,0.12826899128268993,0.05747126436781609,0.9799247176913425,0.9318463444857497,0.6066411238825032
16086,2020-04-30,XEL,qLV,Utilities,Utilities - Regulated Electric,5 - Large,0.8415716096324461,0.6687422166874222,0.4099616858237548,0.9786700125470514,0.6096654275092936,0.36015325670498083
16087,2020-04-30,VRSK,qLV,Industrials,Consulting Services,5 - Large,0.8365019011406845,0.18306351183063513,0.8825031928480205,0.9774153074027604,0.4969021065675341,0.31417624521072796
16088,2020-04-30,ZTS,qLV,Healthcare,Drug Manufacturers - Specialty & Generic,5 - Large,0.7731305449936628,0.25653798256537985,0.8876117496807152,0.9761606022584692,0.40272614622057,0.5274584929757343
16089,2020-04-30,PFE,qLV,Healthcare,Drug Manufacturers - General,6 - Mega,0.5893536121673004,0.5965130759651308,0.776500638569604,0.9749058971141782,0.7472118959107807,0.40229885057471265
16090,2020-04-30,WLTW,qLV,Financial Services,Insurance Brokers,5 - Large,0.7743979721166033,0.18181818181818182,0.1532567049808429,0.973651191969887,0.12763320941759604,0.665389527458493
16091,2020-04-30,RSG,qLV,Industrials,Waste Management,5 - Large,0.4017743979721166,0.6587795765877957,0.5977011494252874,0.9711417816813049,0.6468401486988847,0.438058748403576
16092,2020-04-30,TSCO,qLV,Consumer Cyclical,Specialty Retail,5 - Large,0.8073510773130546,0.635118306351183,0.8403575989782887,0.9698870765370138,0.2775712515489467,0.7675606641123882
16093,2020-04-30,PG,qLV,Consumer Defensive,Household & Personal Products,6 - Mega,0.8555133079847909,0.43586550435865506,0.8454661558109834,0.9686323713927227,0.5266418835192069,0.36909323116219667
16094,2020-04-30,PKI,qLV,Healthcare,Diagnostics & Research,5 - Large,0.7160963244613435,0.33499377334993774,0.41890166028097064,0.9661229611041405,0.2949194547707559,0.5159642401021711
16095,2020-04-30,STE,qLV,Healthcare,Medical Instruments & Supplies,5 - Large,0.55893536121673,0.47073474470734744,0.6871008939974457,0.9648682559598495,0.35068153655514245,0.876117496807152
16096,2020-04-30,PSA,qLV,Real Estate,REIT - Industrial,5 - Large,0.4828897338403042,0.597758405977584,0.280970625798212,0.9636135508155583,0.30855018587360594,0.2835249042145594
16097,2020-04-30,ZION,qLV,Financial Services,Banks - Regional,5 - Large,0.24841571609632446,0.39352428393524286,0.06002554278416347,0.9623588456712673,0.7038413878562577,0.34738186462324394
16098,2020-04-30,MORN,qLV,Financial Services,Financial Data & Stock Exchanges,5 - Large,0.8491761723700887,0.047322540473225407,0.3997445721583653,0.9611041405269761,0.13135068153655516,0.5900383141762452
16099,2020-04-30,VRSN,qLV,Technology,Software - Infrastructure,5 - Large,0.917617237008872,0.12079701120797011,0.756066411238825,0.9598494353826851,0.13382899628252787,0.5197956577266922
16100,2020-04-30,PEG,qLV,Utilities,Utilities - Diversified,5 - Large,0.4790874524714829,0.8169364881693649,0.42911877394636017,0.9573400250941029,0.5675340768277571,0.5440613026819924
16101,2020-04-30,TTWO,qLV,Technology,Electronic Gaming & Multimedia,5 - Large,0.7566539923954373,0.40099626400996263,0.9003831417624522,0.9548306148055207,0.5464684014869888,0.8084291187739464
16102,2020-04-30,SCI,qLV,Consumer Cyclical,Personal Services,5 - Large,0.514575411913815,0.7708592777085927,0.4061302681992337,0.9535759096612296,0.8314745972738538,0.30140485312899107
16103,2020-04-30,TAP,qLV,Consumer Defensive,Beverages - Brewers,5 - Large,0.3485424588086185,0.8057285180572852,0.5019157088122606,0.9523212045169385,0.6617100371747212,0.10727969348659004
16104,2020-04-30,MO,qLV,Consumer Defensive,Tobacco,5 - Large,0.1850443599493029,0.572851805728518,0.8045977011494253,0.9510664993726474,0.8004956629491946,0.3167305236270754
16105,2020-04-30,PCAR,qLV,Industrials,Farm & Heavy Construction Machinery,5 - Large,0.8136882129277566,0.8841843088418431,0.5836526181353767,0.9485570890840652,0.6282527881040892,0.44189016602809705
16106,2020-04-30,MDLZ,qLV,Consumer Defensive,Confectioners,5 - Large,0.5487959442332065,0.5579078455790785,0.4329501915708812,0.9422835633626098,0.8488228004956629,0.3959131545338442
16107,2020-04-30,PGR,qLV,Financial Services,Insurance - Property & Casualty,5 - Large,0.8326996197718631,0.21170610211706103,0.34355044699872284,0.9410288582183187,0.587360594795539,0.776500638569604
16108,2020-04-30,PEP,qLV,Consumer Defensive,Beverages - Non-Alcoholic,6 - Mega,0.7363751584283904,0.5292652552926526,0.7969348659003831,0.9397741530740276,0.40644361833952913,0.20689655172413793
16109,2020-05-31,WMT,qLV,Consumer Defensive,Discount Stores,6 - Mega,0.7150063051702396,0.709838107098381,0.6181353767560664,1.0,0.7660891089108911,0.625
16110,2020-05-31,WSO,qLV,Industrials,Industrial Distribution,5 - Large,0.4451450189155107,0.5840597758405978,0.7777777777777778,0.9987468671679198,0.21658415841584155,0.6403061224489796
16111,2020-05-31,WCN,qLV,Industrials,Waste Management,5 - Large,0.4968474148802018,0.50186799501868,0.6436781609195402,0.9974937343358395,0.49257425742574257,0.6683673469387755
16112,2020-05-31,WM,qLV,Industrials,Waste Management,5 - Large,0.15889029003783103,0.6911581569115816,0.7726692209450831,0.9962406015037594,0.5012376237623762,0.3979591836734694
16113,2020-05-31,TYL,qLV,Technology,Software - Application,5 - Large,0.9319041614123581,0.12079701120797011,0.8633461047254151,0.9949874686716792,0.033415841584158446,0.8852040816326531
16114,2020-05-31,YUMC,qLV,Consumer Cyclical,Restaurants,5 - Large,0.8158890290037831,0.5628891656288917,0.8250319284802043,0.9924812030075187,0.6943069306930694,0.13520408163265307
16115,2020-05-31,UPS,qLV,Industrials,Integrated Freight & Logistics,5 - Large,0.32786885245901637,0.7658779576587795,0.9233716475095786,0.9912280701754386,0.48886138613861385,0.30612244897959184
16116,2020-05-31,SJM,qLV,Consumer Defensive,Packaged Foods,5 - Large,0.21185372005044137,0.7409713574097135,0.565772669220945,0.9899749373433584,0.4653465346534653,0.3737244897959184
16117,2020-05-31,TMO,qLV,Healthcare,Diagnostics & Research,5 - Large,0.5573770491803278,0.36363636363636365,0.5977011494252874,0.9887218045112782,0.2698019801980198,0.5051020408163265
16118,2020-05-31,VZ,qLV,Communication Services,Telecom Services,6 - Mega,0.4817150063051702,0.8518057285180572,0.7982120051085568,0.9874686716791979,0.8193069306930694,0.5318877551020408
16119,2020-05-31,WAT,qLV,Healthcare,Diagnostics & Research,5 - Large,0.22698612862547288,0.36239103362391034,0.685823754789272,0.9862155388471178,0.224009900990099,0.6823979591836735
16120,2020-05-31,CUBE,qLV,Real Estate,REIT - Industrial,4 - Mid,0.5227906976744187,0.5476618705035972,0.33801498127340823,0.9844748858447488,0.5382562277580072,0.6407300672430355
16121,2020-05-31,ZTS,qLV,Healthcare,Drug Manufacturers - Specialty & Generic,5 - Large,0.45775535939470363,0.2876712328767123,0.896551724137931,0.9837092731829574,0.3242574257425742,0.6543367346938775
