,date,NAPMPMI,NAPMNMI,NAPMPMI_signal,NAPMNMI_signal,PMI_signal
1951,2002-06-25,53.1,54.8,1.0,1.0,1.0
1952,2002-06-26,53.1,54.8,1.0,1.0,1.0
1953,2002-06-27,53.1,54.8,1.0,1.0,1.0
1954,2002-06-28,53.1,54.8,1.0,1.0,1.0
1955,2002-07-01,53.6,52.5,1.0,1.0,1.0
1956,2002-07-02,53.6,52.5,1.0,1.0,1.0
1957,2002-07-03,53.6,52.5,1.0,1.0,1.0
1958,2002-07-04,53.6,52.5,1.0,1.0,1.0
1959,2002-07-05,53.6,52.5,1.0,1.0,1.0
1960,2002-07-08,53.6,52.5,1.0,1.0,1.0
1961,2002-07-09,53.6,52.5,1.0,1.0,1.0
1962,2002-07-10,53.6,52.5,1.0,1.0,1.0
1963,2002-07-11,53.6,52.5,1.0,1.0,1.0
1964,2002-07-12,53.6,52.5,1.0,1.0,1.0
1965,2002-07-15,53.6,52.5,1.0,1.0,1.0
1966,2002-07-16,53.6,52.5,1.0,1.0,1.0
1967,2002-07-17,53.6,52.5,1.0,1.0,1.0
1968,2002-07-18,53.6,52.5,1.0,1.0,1.0
1969,2002-07-19,53.6,52.5,1.0,1.0,1.0
1970,2002-07-22,53.6,52.5,1.0,1.0,1.0
1971,2002-07-23,53.6,52.5,1.0,1.0,1.0
1972,2002-07-24,53.6,52.5,1.0,1.0,1.0
1973,2002-07-25,53.6,52.5,1.0,1.0,1.0
1974,2002-07-26,53.6,52.5,1.0,1.0,1.0
1975,2002-07-29,53.6,52.5,1.0,1.0,1.0
1976,2002-07-30,53.6,52.5,1.0,1.0,1.0
1977,2002-07-31,50.2,50.4,1.0,1.0,1.0
1978,2002-08-01,50.2,50.4,1.0,1.0,1.0
1979,2002-08-02,50.2,50.4,1.0,1.0,1.0
1980,2002-08-05,50.2,50.4,1.0,1.0,1.0
1981,2002-08-06,50.2,50.4,1.0,1.0,1.0
1982,2002-08-07,50.2,50.4,1.0,1.0,1.0
1983,2002-08-08,50.2,50.4,1.0,1.0,1.0
1984,2002-08-09,50.2,50.4,1.0,1.0,1.0
1985,2002-08-12,50.2,50.4,1.0,1.0,1.0
1986,2002-08-13,50.2,50.4,1.0,1.0,1.0
1987,2002-08-14,50.2,50.4,1.0,1.0,1.0
1988,2002-08-15,50.2,50.4,1.0,1.0,1.0
1989,2002-08-16,50.2,50.4,1.0,1.0,1.0
1990,2002-08-19,50.2,50.4,1.0,1.0,1.0
1991,2002-08-20,50.2,50.4,1.0,1.0,1.0
1992,2002-08-21,50.2,50.4,1.0,1.0,1.0
1993,2002-08-22,50.2,50.4,1.0,1.0,1.0
1994,2002-08-23,50.2,50.4,1.0,1.0,1.0
1995,2002-08-26,50.2,50.4,1.0,1.0,1.0
1996,2002-08-27,50.2,50.4,1.0,1.0,1.0
1997,2002-08-28,50.2,50.4,1.0,1.0,1.0
1998,2002-08-29,50.2,50.4,1.0,1.0,1.0
1999,2002-08-30,50.2,50.4,1.0,1.0,1.0
2000,2002-09-02,50.3,50.9,1.0,1.0,1.0
2001,2002-09-03,50.3,50.9,1.0,1.0,1.0
2002,2002-09-04,50.3,50.9,1.0,1.0,1.0
2003,2002-09-05,50.3,50.9,1.0,1.0,1.0
2004,2002-09-06,50.3,50.9,1.0,1.0,1.0
2005,2002-09-09,50.3,50.9,1.0,1.0,1.0
2006,2002-09-10,50.3,50.9,1.0,1.0,1.0
2007,2002-09-11,50.3,50.9,1.0,1.0,1.0
2008,2002-09-12,50.3,50.9,1.0,1.0,1.0
2009,2002-09-13,50.3,50.9,1.0,1.0,1.0
2010,2002-09-16,50.3,50.9,1.0,1.0,1.0
2011,2002-09-17,50.3,50.9,1.0,1.0,1.0
2012,2002-09-18,50.3,50.9,1.0,1.0,1.0
2013,2002-09-19,50.3,50.9,1.0,1.0,1.0
2014,2002-09-20,50.3,50.9,1.0,1.0,1.0
2015,2002-09-23,50.3,50.9,1.0,1.0,1.0
2016,2002-09-24,50.3,50.9,1.0,1.0,1.0
2017,2002-09-25,50.3,50.9,1.0,1.0,1.0
2018,2002-09-26,50.3,50.9,1.0,1.0,1.0
2019,2002-09-27,50.3,50.9,1.0,1.0,1.0
2020,2002-09-30,50.5,52.3,1.0,1.0,1.0
2021,2002-10-01,50.5,52.3,1.0,1.0,1.0
2022,2002-10-02,50.5,52.3,1.0,1.0,1.0
2023,2002-10-03,50.5,52.3,1.0,1.0,1.0
2024,2002-10-04,50.5,52.3,1.0,1.0,1.0
2025,2002-10-07,50.5,52.3,1.0,1.0,1.0
2026,2002-10-08,50.5,52.3,1.0,1.0,1.0
2027,2002-10-09,50.5,52.3,1.0,1.0,1.0
2028,2002-10-10,50.5,52.3,1.0,1.0,1.0
2029,2002-10-11,50.5,52.3,1.0,1.0,1.0
2030,2002-10-14,50.5,52.3,1.0,1.0,1.0
2031,2002-10-15,50.5,52.3,1.0,1.0,1.0
2032,2002-10-16,50.5,52.3,1.0,1.0,1.0
2033,2002-10-17,50.5,52.3,1.0,1.0,1.0
2034,2002-10-18,50.5,52.3,1.0,1.0,1.0
2035,2002-10-21,50.5,52.3,1.0,1.0,1.0
2036,2002-10-22,50.5,52.3,1.0,1.0,1.0
2037,2002-10-23,50.5,52.3,1.0,1.0,1.0
2038,2002-10-24,50.5,52.3,1.0,1.0,1.0
2039,2002-10-25,50.5,52.3,1.0,1.0,1.0
2040,2002-10-28,50.5,52.3,1.0,1.0,1.0
2041,2002-10-29,50.5,52.3,1.0,1.0,1.0
2042,2002-10-30,50.5,52.3,1.0,1.0,1.0
2043,2002-10-31,49.0,51.4,0.0,1.0,1.0
2044,2002-11-01,49.0,51.4,0.0,1.0,1.0
2045,2002-11-04,49.0,51.4,0.0,1.0,1.0
2046,2002-11-05,49.0,51.4,0.0,1.0,1.0
2047,2002-11-06,49.0,51.4,0.0,1.0,1.0
2048,2002-11-07,49.0,51.4,0.0,1.0,1.0
2049,2002-11-08,49.0,51.4,0.0,1.0,1.0
2050,2002-11-11,49.0,51.4,0.0,1.0,1.0
2051,2002-11-12,49.0,51.4,0.0,1.0,1.0
2052,2002-11-13,49.0,51.4,0.0,1.0,1.0
2053,2002-11-14,49.0,51.4,0.0,1.0,1.0
2054,2002-11-15,49.0,51.4,0.0,1.0,1.0
2055,2002-11-18,49.0,51.4,0.0,1.0,1.0
2056,2002-11-19,49.0,51.4,0.0,1.0,1.0
2057,2002-11-20,49.0,51.4,0.0,1.0,1.0
2058,2002-11-21,49.0,51.4,0.0,1.0,1.0
2059,2002-11-22,49.0,51.4,0.0,1.0,1.0
2060,2002-11-25,49.0,51.4,0.0,1.0,1.0
2061,2002-11-26,49.0,51.4,0.0,1.0,1.0
2062,2002-11-27,49.0,51.4,0.0,1.0,1.0
2063,2002-11-28,49.0,51.4,0.0,1.0,1.0
2064,2002-11-29,49.0,51.4,0.0,1.0,1.0
2065,2002-12-02,48.5,52.9,0.0,1.0,1.0
2066,2002-12-03,48.5,52.9,0.0,1.0,1.0
2067,2002-12-04,48.5,52.9,0.0,1.0,1.0
2068,2002-12-05,48.5,52.9,0.0,1.0,1.0
2069,2002-12-06,48.5,52.9,0.0,1.0,1.0
2070,2002-12-09,48.5,52.9,0.0,1.0,1.0
2071,2002-12-10,48.5,52.9,0.0,1.0,1.0
2072,2002-12-11,48.5,52.9,0.0,1.0,1.0
2073,2002-12-12,48.5,52.9,0.0,1.0,1.0
2074,2002-12-13,48.5,52.9,0.0,1.0,1.0
2075,2002-12-16,48.5,52.9,0.0,1.0,1.0
2076,2002-12-17,48.5,52.9,0.0,1.0,1.0
2077,2002-12-18,48.5,52.9,0.0,1.0,1.0
2078,2002-12-19,48.5,52.9,0.0,1.0,1.0
2079,2002-12-20,48.5,52.9,0.0,1.0,1.0
2080,2002-12-23,48.5,52.9,0.0,1.0,1.0
2081,2002-12-24,48.5,52.9,0.0,1.0,1.0
2082,2002-12-25,48.5,52.9,0.0,1.0,1.0
2083,2002-12-26,48.5,52.9,0.0,1.0,1.0
2084,2002-12-27,48.5,52.9,0.0,1.0,1.0
2085,2002-12-30,48.5,52.9,0.0,1.0,1.0
2086,2002-12-31,51.6,52.3,1.0,1.0,1.0
2087,2003-01-01,51.6,52.3,1.0,1.0,1.0
2088,2003-01-02,51.6,52.3,1.0,1.0,1.0
2089,2003-01-03,51.6,52.3,1.0,1.0,1.0
2090,2003-01-06,51.6,52.3,1.0,1.0,1.0
2091,2003-01-07,51.6,52.3,1.0,1.0,1.0
2092,2003-01-08,51.6,52.3,1.0,1.0,1.0
2093,2003-01-09,51.6,52.3,1.0,1.0,1.0
2094,2003-01-10,51.6,52.3,1.0,1.0,1.0
2095,2003-01-13,51.6,52.3,1.0,1.0,1.0
2096,2003-01-14,51.6,52.3,1.0,1.0,1.0
2097,2003-01-15,51.6,52.3,1.0,1.0,1.0
2098,2003-01-16,51.6,52.3,1.0,1.0,1.0
2099,2003-01-17,51.6,52.3,1.0,1.0,1.0
2100,2003-01-20,51.6,52.3,1.0,1.0,1.0
2101,2003-01-21,51.6,52.3,1.0,1.0,1.0
2102,2003-01-22,51.6,52.3,1.0,1.0,1.0
2103,2003-01-23,51.6,52.3,1.0,1.0,1.0
2104,2003-01-24,51.6,52.3,1.0,1.0,1.0
2105,2003-01-27,51.6,52.3,1.0,1.0,1.0
2106,2003-01-28,51.6,52.3,1.0,1.0,1.0
2107,2003-01-29,51.6,52.3,1.0,1.0,1.0
2108,2003-01-30,51.6,52.3,1.0,1.0,1.0
2109,2003-01-31,51.3,53.3,1.0,1.0,1.0
2110,2003-02-03,51.3,53.3,1.0,1.0,1.0
2111,2003-02-04,51.3,53.3,1.0,1.0,1.0
2112,2003-02-05,51.3,53.3,1.0,1.0,1.0
2113,2003-02-06,51.3,53.3,1.0,1.0,1.0
2114,2003-02-07,51.3,53.3,1.0,1.0,1.0
2115,2003-02-10,51.3,53.3,1.0,1.0,1.0
2116,2003-02-11,51.3,53.3,1.0,1.0,1.0
2117,2003-02-12,51.3,53.3,1.0,1.0,1.0
2118,2003-02-13,51.3,53.3,1.0,1.0,1.0
2119,2003-02-14,51.3,53.3,1.0,1.0,1.0
2120,2003-02-17,51.3,53.3,1.0,1.0,1.0
2121,2003-02-18,51.3,53.3,1.0,1.0,1.0
2122,2003-02-19,51.3,53.3,1.0,1.0,1.0
2123,2003-02-20,51.3,53.3,1.0,1.0,1.0
2124,2003-02-21,51.3,53.3,1.0,1.0,1.0
2125,2003-02-24,51.3,53.3,1.0,1.0,1.0
2126,2003-02-25,51.3,53.3,1.0,1.0,1.0
2127,2003-02-26,51.3,53.3,1.0,1.0,1.0
2128,2003-02-27,51.3,53.3,1.0,1.0,1.0
2129,2003-02-28,48.8,52.6,0.0,1.0,1.0
2130,2003-03-03,48.8,52.6,0.0,1.0,1.0
2131,2003-03-04,48.8,52.6,0.0,1.0,1.0
2132,2003-03-05,48.8,52.6,0.0,1.0,1.0
2133,2003-03-06,48.8,52.6,0.0,1.0,1.0
2134,2003-03-07,48.8,52.6,0.0,1.0,1.0
2135,2003-03-10,48.8,52.6,0.0,1.0,1.0
2136,2003-03-11,48.8,52.6,0.0,1.0,1.0
2137,2003-03-12,48.8,52.6,0.0,1.0,1.0
2138,2003-03-13,48.8,52.6,0.0,1.0,1.0
2139,2003-03-14,48.8,52.6,0.0,1.0,1.0
2140,2003-03-17,48.8,52.6,0.0,1.0,1.0
2141,2003-03-18,48.8,52.6,0.0,1.0,1.0
2142,2003-03-19,48.8,52.6,0.0,1.0,1.0
2143,2003-03-20,48.8,52.6,0.0,1.0,1.0
2144,2003-03-21,48.8,52.6,0.0,1.0,1.0
2145,2003-03-24,48.8,52.6,0.0,1.0,1.0
2146,2003-03-25,48.8,52.6,0.0,1.0,1.0
2147,2003-03-26,48.8,52.6,0.0,1.0,1.0
2148,2003-03-27,48.8,52.6,0.0,1.0,1.0
2149,2003-03-28,48.8,52.6,0.0,1.0,1.0
2150,2003-03-31,46.3,49.1,0.0,0.0,0.0
2151,2003-04-01,46.3,49.1,0.0,0.0,0.0
2152,2003-04-02,46.3,49.1,0.0,0.0,0.0
2153,2003-04-03,46.3,49.1,0.0,0.0,0.0
2154,2003-04-04,46.3,49.1,0.0,0.0,0.0
2155,2003-04-07,46.3,49.1,0.0,0.0,0.0
2156,2003-04-08,46.3,49.1,0.0,0.0,0.0
2157,2003-04-09,46.3,49.1,0.0,0.0,0.0
2158,2003-04-10,46.3,49.1,0.0,0.0,0.0
2159,2003-04-11,46.3,49.1,0.0,0.0,0.0
2160,2003-04-14,46.3,49.1,0.0,0.0,0.0
2161,2003-04-15,46.3,49.1,0.0,0.0,0.0
2162,2003-04-16,46.3,49.1,0.0,0.0,0.0
2163,2003-04-17,46.3,49.1,0.0,0.0,0.0
2164,2003-04-18,46.3,49.1,0.0,0.0,0.0
2165,2003-04-21,46.3,49.1,0.0,0.0,0.0
2166,2003-04-22,46.3,49.1,0.0,0.0,0.0
2167,2003-04-23,46.3,49.1,0.0,0.0,0.0
2168,2003-04-24,46.3,49.1,0.0,0.0,0.0
2169,2003-04-25,46.3,49.1,0.0,0.0,0.0
2170,2003-04-28,46.3,49.1,0.0,0.0,0.0
2171,2003-04-29,46.3,49.1,0.0,0.0,0.0
2172,2003-04-30,46.1,50.1,0.0,1.0,0.0
2173,2003-05-01,46.1,50.1,0.0,1.0,0.0
2174,2003-05-02,46.1,50.1,0.0,1.0,0.0
2175,2003-05-05,46.1,50.1,0.0,1.0,0.0
2176,2003-05-06,46.1,50.1,0.0,1.0,0.0
2177,2003-05-07,46.1,50.1,0.0,1.0,0.0
2178,2003-05-08,46.1,50.1,0.0,1.0,0.0
2179,2003-05-09,46.1,50.1,0.0,1.0,0.0
2180,2003-05-12,46.1,50.1,0.0,1.0,0.0
2181,2003-05-13,46.1,50.1,0.0,1.0,0.0
2182,2003-05-14,46.1,50.1,0.0,1.0,0.0
2183,2003-05-15,46.1,50.1,0.0,1.0,0.0
2184,2003-05-16,46.1,50.1,0.0,1.0,0.0
2185,2003-05-19,46.1,50.1,0.0,1.0,0.0
2186,2003-05-20,46.1,50.1,0.0,1.0,0.0
2187,2003-05-21,46.1,50.1,0.0,1.0,0.0
2188,2003-05-22,46.1,50.1,0.0,1.0,0.0
2189,2003-05-23,46.1,50.1,0.0,1.0,0.0
2190,2003-05-26,46.1,50.1,0.0,1.0,0.0
2191,2003-05-27,46.1,50.1,0.0,1.0,0.0
2192,2003-05-28,46.1,50.1,0.0,1.0,0.0
2193,2003-05-29,46.1,50.1,0.0,1.0,0.0
2194,2003-05-30,46.1,50.1,0.0,1.0,0.0
2195,2003-06-02,49.0,52.8,0.0,1.0,1.0
2196,2003-06-03,49.0,52.8,0.0,1.0,1.0
2197,2003-06-04,49.0,52.8,0.0,1.0,1.0
2198,2003-06-05,49.0,52.8,0.0,1.0,1.0
2199,2003-06-06,49.0,52.8,0.0,1.0,1.0
2200,2003-06-09,49.0,52.8,0.0,1.0,1.0
2201,2003-06-10,49.0,52.8,0.0,1.0,1.0
2202,2003-06-11,49.0,52.8,0.0,1.0,1.0
2203,2003-06-12,49.0,52.8,0.0,1.0,1.0
2204,2003-06-13,49.0,52.8,0.0,1.0,1.0
2205,2003-06-16,49.0,52.8,0.0,1.0,1.0
2206,2003-06-17,49.0,52.8,0.0,1.0,1.0
2207,2003-06-18,49.0,52.8,0.0,1.0,1.0
2208,2003-06-19,49.0,52.8,0.0,1.0,1.0
2209,2003-06-20,49.0,52.8,0.0,1.0,1.0
2210,2003-06-23,49.0,52.8,0.0,1.0,1.0
2211,2003-06-24,49.0,52.8,0.0,1.0,1.0
2212,2003-06-25,49.0,52.8,0.0,1.0,1.0
2213,2003-06-26,49.0,52.8,0.0,1.0,1.0
2214,2003-06-27,49.0,52.8,0.0,1.0,1.0
2215,2003-06-30,49.0,54.3,0.0,1.0,1.0
2216,2003-07-01,49.0,54.3,0.0,1.0,1.0
2217,2003-07-02,49.0,54.3,0.0,1.0,1.0
2218,2003-07-03,49.0,54.3,0.0,1.0,1.0
2219,2003-07-04,49.0,54.3,0.0,1.0,1.0
2220,2003-07-07,49.0,54.3,0.0,1.0,1.0
2221,2003-07-08,49.0,54.3,0.0,1.0,1.0
2222,2003-07-09,49.0,54.3,0.0,1.0,1.0
2223,2003-07-10,49.0,54.3,0.0,1.0,1.0
2224,2003-07-11,49.0,54.3,0.0,1.0,1.0
2225,2003-07-14,49.0,54.3,0.0,1.0,1.0
2226,2003-07-15,49.0,54.3,0.0,1.0,1.0
2227,2003-07-16,49.0,54.3,0.0,1.0,1.0
2228,2003-07-17,49.0,54.3,0.0,1.0,1.0
2229,2003-07-18,49.0,54.3,0.0,1.0,1.0
2230,2003-07-21,49.0,54.3,0.0,1.0,1.0
2231,2003-07-22,49.0,54.3,0.0,1.0,1.0
2232,2003-07-23,49.0,54.3,0.0,1.0,1.0
2233,2003-07-24,49.0,54.3,0.0,1.0,1.0
2234,2003-07-25,49.0,54.3,0.0,1.0,1.0
2235,2003-07-28,49.0,54.3,0.0,1.0,1.0
2236,2003-07-29,49.0,54.3,0.0,1.0,1.0
2237,2003-07-30,49.0,54.3,0.0,1.0,1.0
2238,2003-07-31,51.0,57.3,1.0,1.0,1.0
2239,2003-08-01,51.0,57.3,1.0,1.0,1.0
2240,2003-08-04,51.0,57.3,1.0,1.0,1.0
2241,2003-08-05,51.0,57.3,1.0,1.0,1.0
2242,2003-08-06,51.0,57.3,1.0,1.0,1.0
2243,2003-08-07,51.0,57.3,1.0,1.0,1.0
2244,2003-08-08,51.0,57.3,1.0,1.0,1.0
2245,2003-08-11,51.0,57.3,1.0,1.0,1.0
2246,2003-08-12,51.0,57.3,1.0,1.0,1.0
2247,2003-08-13,51.0,57.3,1.0,1.0,1.0
2248,2003-08-14,51.0,57.3,1.0,1.0,1.0
2249,2003-08-15,51.0,57.3,1.0,1.0,1.0
2250,2003-08-18,51.0,57.3,1.0,1.0,1.0
2251,2003-08-19,51.0,57.3,1.0,1.0,1.0
2252,2003-08-20,51.0,57.3,1.0,1.0,1.0
2253,2003-08-21,51.0,57.3,1.0,1.0,1.0
2254,2003-08-22,51.0,57.3,1.0,1.0,1.0
2255,2003-08-25,51.0,57.3,1.0,1.0,1.0
2256,2003-08-26,51.0,57.3,1.0,1.0,1.0
2257,2003-08-27,51.0,57.3,1.0,1.0,1.0
2258,2003-08-28,51.0,57.3,1.0,1.0,1.0
2259,2003-08-29,51.0,57.3,1.0,1.0,1.0
2260,2003-09-01,53.2,59.1,1.0,1.0,1.0
2261,2003-09-02,53.2,59.1,1.0,1.0,1.0
2262,2003-09-03,53.2,59.1,1.0,1.0,1.0
2263,2003-09-04,53.2,59.1,1.0,1.0,1.0
2264,2003-09-05,53.2,59.1,1.0,1.0,1.0
2265,2003-09-08,53.2,59.1,1.0,1.0,1.0
2266,2003-09-09,53.2,59.1,1.0,1.0,1.0
2267,2003-09-10,53.2,59.1,1.0,1.0,1.0
2268,2003-09-11,53.2,59.1,1.0,1.0,1.0
2269,2003-09-12,53.2,59.1,1.0,1.0,1.0
2270,2003-09-15,53.2,59.1,1.0,1.0,1.0
2271,2003-09-16,53.2,59.1,1.0,1.0,1.0
2272,2003-09-17,53.2,59.1,1.0,1.0,1.0
2273,2003-09-18,53.2,59.1,1.0,1.0,1.0
2274,2003-09-19,53.2,59.1,1.0,1.0,1.0
2275,2003-09-22,53.2,59.1,1.0,1.0,1.0
2276,2003-09-23,53.2,59.1,1.0,1.0,1.0
2277,2003-09-24,53.2,59.1,1.0,1.0,1.0
2278,2003-09-25,53.2,59.1,1.0,1.0,1.0
2279,2003-09-26,53.2,59.1,1.0,1.0,1.0
2280,2003-09-29,53.2,59.1,1.0,1.0,1.0
2281,2003-09-30,52.4,57.6,1.0,1.0,1.0
2282,2003-10-01,52.4,57.6,1.0,1.0,1.0
2283,2003-10-02,52.4,57.6,1.0,1.0,1.0
2284,2003-10-03,52.4,57.6,1.0,1.0,1.0
2285,2003-10-06,52.4,57.6,1.0,1.0,1.0
2286,2003-10-07,52.4,57.6,1.0,1.0,1.0
2287,2003-10-08,52.4,57.6,1.0,1.0,1.0
2288,2003-10-09,52.4,57.6,1.0,1.0,1.0
2289,2003-10-10,52.4,57.6,1.0,1.0,1.0
2290,2003-10-13,52.4,57.6,1.0,1.0,1.0
2291,2003-10-14,52.4,57.6,1.0,1.0,1.0
2292,2003-10-15,52.4,57.6,1.0,1.0,1.0
2293,2003-10-16,52.4,57.6,1.0,1.0,1.0
2294,2003-10-17,52.4,57.6,1.0,1.0,1.0
2295,2003-10-20,52.4,57.6,1.0,1.0,1.0
2296,2003-10-21,52.4,57.6,1.0,1.0,1.0
2297,2003-10-22,52.4,57.6,1.0,1.0,1.0
2298,2003-10-23,52.4,57.6,1.0,1.0,1.0
2299,2003-10-24,52.4,57.6,1.0,1.0,1.0
2300,2003-10-27,52.4,57.6,1.0,1.0,1.0
2301,2003-10-28,52.4,57.6,1.0,1.0,1.0
2302,2003-10-29,52.4,57.6,1.0,1.0,1.0
2303,2003-10-30,52.4,57.6,1.0,1.0,1.0
2304,2003-10-31,55.2,58.7,1.0,1.0,1.0
2305,2003-11-03,55.2,58.7,1.0,1.0,1.0
2306,2003-11-04,55.2,58.7,1.0,1.0,1.0
2307,2003-11-05,55.2,58.7,1.0,1.0,1.0
2308,2003-11-06,55.2,58.7,1.0,1.0,1.0
2309,2003-11-07,55.2,58.7,1.0,1.0,1.0
2310,2003-11-10,55.2,58.7,1.0,1.0,1.0
2311,2003-11-11,55.2,58.7,1.0,1.0,1.0
2312,2003-11-12,55.2,58.7,1.0,1.0,1.0
2313,2003-11-13,55.2,58.7,1.0,1.0,1.0
2314,2003-11-14,55.2,58.7,1.0,1.0,1.0
2315,2003-11-17,55.2,58.7,1.0,1.0,1.0
2316,2003-11-18,55.2,58.7,1.0,1.0,1.0
2317,2003-11-19,55.2,58.7,1.0,1.0,1.0
2318,2003-11-20,55.2,58.7,1.0,1.0,1.0
2319,2003-11-21,55.2,58.7,1.0,1.0,1.0
2320,2003-11-24,55.2,58.7,1.0,1.0,1.0
2321,2003-11-25,55.2,58.7,1.0,1.0,1.0
2322,2003-11-26,55.2,58.7,1.0,1.0,1.0
2323,2003-11-27,55.2,58.7,1.0,1.0,1.0
2324,2003-11-28,55.2,58.7,1.0,1.0,1.0
2325,2003-12-01,58.4,57.5,1.0,1.0,1.0
2326,2003-12-02,58.4,57.5,1.0,1.0,1.0
2327,2003-12-03,58.4,57.5,1.0,1.0,1.0
2328,2003-12-04,58.4,57.5,1.0,1.0,1.0
2329,2003-12-05,58.4,57.5,1.0,1.0,1.0
2330,2003-12-08,58.4,57.5,1.0,1.0,1.0
2331,2003-12-09,58.4,57.5,1.0,1.0,1.0
2332,2003-12-10,58.4,57.5,1.0,1.0,1.0
2333,2003-12-11,58.4,57.5,1.0,1.0,1.0
2334,2003-12-12,58.4,57.5,1.0,1.0,1.0
2335,2003-12-15,58.4,57.5,1.0,1.0,1.0
2336,2003-12-16,58.4,57.5,1.0,1.0,1.0
2337,2003-12-17,58.4,57.5,1.0,1.0,1.0
2338,2003-12-18,58.4,57.5,1.0,1.0,1.0
2339,2003-12-19,58.4,57.5,1.0,1.0,1.0
2340,2003-12-22,58.4,57.5,1.0,1.0,1.0
2341,2003-12-23,58.4,57.5,1.0,1.0,1.0
2342,2003-12-24,58.4,57.5,1.0,1.0,1.0
2343,2003-12-25,58.4,57.5,1.0,1.0,1.0
2344,2003-12-26,58.4,57.5,1.0,1.0,1.0
2345,2003-12-29,58.4,57.5,1.0,1.0,1.0
2346,2003-12-30,58.4,57.5,1.0,1.0,1.0
2347,2003-12-31,60.1,56.8,1.0,1.0,1.0
2348,2004-01-01,60.1,56.8,1.0,1.0,1.0
2349,2004-01-02,60.1,56.8,1.0,1.0,1.0
2350,2004-01-05,60.1,56.8,1.0,1.0,1.0
2351,2004-01-06,60.1,56.8,1.0,1.0,1.0
2352,2004-01-07,60.1,56.8,1.0,1.0,1.0
2353,2004-01-08,60.1,56.8,1.0,1.0,1.0
2354,2004-01-09,60.1,56.8,1.0,1.0,1.0
2355,2004-01-12,60.1,56.8,1.0,1.0,1.0
2356,2004-01-13,60.1,56.8,1.0,1.0,1.0
2357,2004-01-14,60.1,56.8,1.0,1.0,1.0
2358,2004-01-15,60.1,56.8,1.0,1.0,1.0
2359,2004-01-16,60.1,56.8,1.0,1.0,1.0
2360,2004-01-19,60.1,56.8,1.0,1.0,1.0
2361,2004-01-20,60.1,56.8,1.0,1.0,1.0
2362,2004-01-21,60.1,56.8,1.0,1.0,1.0
2363,2004-01-22,60.1,56.8,1.0,1.0,1.0
2364,2004-01-23,60.1,56.8,1.0,1.0,1.0
2365,2004-01-26,60.1,56.8,1.0,1.0,1.0
2366,2004-01-27,60.1,56.8,1.0,1.0,1.0
2367,2004-01-28,60.1,56.8,1.0,1.0,1.0
2368,2004-01-29,60.1,56.8,1.0,1.0,1.0
2369,2004-01-30,60.1,56.8,1.0,1.0,1.0
2370,2004-02-02,60.8,61.2,1.0,1.0,1.0
2371,2004-02-03,60.8,61.2,1.0,1.0,1.0
2372,2004-02-04,60.8,61.2,1.0,1.0,1.0
2373,2004-02-05,60.8,61.2,1.0,1.0,1.0
2374,2004-02-06,60.8,61.2,1.0,1.0,1.0
2375,2004-02-09,60.8,61.2,1.0,1.0,1.0
2376,2004-02-10,60.8,61.2,1.0,1.0,1.0
2377,2004-02-11,60.8,61.2,1.0,1.0,1.0
2378,2004-02-12,60.8,61.2,1.0,1.0,1.0
2379,2004-02-13,60.8,61.2,1.0,1.0,1.0
2380,2004-02-16,60.8,61.2,1.0,1.0,1.0
2381,2004-02-17,60.8,61.2,1.0,1.0,1.0
2382,2004-02-18,60.8,61.2,1.0,1.0,1.0
2383,2004-02-19,60.8,61.2,1.0,1.0,1.0
2384,2004-02-20,60.8,61.2,1.0,1.0,1.0
2385,2004-02-23,60.8,61.2,1.0,1.0,1.0
2386,2004-02-24,60.8,61.2,1.0,1.0,1.0
2387,2004-02-25,60.8,61.2,1.0,1.0,1.0
2388,2004-02-26,60.8,61.2,1.0,1.0,1.0
2389,2004-02-27,60.8,61.2,1.0,1.0,1.0
2390,2004-03-01,59.9,58.0,1.0,1.0,1.0
2391,2004-03-02,59.9,58.0,1.0,1.0,1.0
2392,2004-03-03,59.9,58.0,1.0,1.0,1.0
2393,2004-03-04,59.9,58.0,1.0,1.0,1.0
2394,2004-03-05,59.9,58.0,1.0,1.0,1.0
2395,2004-03-08,59.9,58.0,1.0,1.0,1.0
2396,2004-03-09,59.9,58.0,1.0,1.0,1.0
2397,2004-03-10,59.9,58.0,1.0,1.0,1.0
2398,2004-03-11,59.9,58.0,1.0,1.0,1.0
2399,2004-03-12,59.9,58.0,1.0,1.0,1.0
2400,2004-03-15,59.9,58.0,1.0,1.0,1.0
2401,2004-03-16,59.9,58.0,1.0,1.0,1.0
2402,2004-03-17,59.9,58.0,1.0,1.0,1.0
2403,2004-03-18,59.9,58.0,1.0,1.0,1.0
2404,2004-03-19,59.9,58.0,1.0,1.0,1.0
2405,2004-03-22,59.9,58.0,1.0,1.0,1.0
2406,2004-03-23,59.9,58.0,1.0,1.0,1.0
2407,2004-03-24,59.9,58.0,1.0,1.0,1.0
2408,2004-03-25,59.9,58.0,1.0,1.0,1.0
2409,2004-03-26,59.9,58.0,1.0,1.0,1.0
2410,2004-03-29,59.9,58.0,1.0,1.0,1.0
2411,2004-03-30,59.9,58.0,1.0,1.0,1.0
2412,2004-03-31,60.6,58.3,1.0,1.0,1.0
2413,2004-04-01,60.6,58.3,1.0,1.0,1.0
2414,2004-04-02,60.6,58.3,1.0,1.0,1.0
2415,2004-04-05,60.6,58.3,1.0,1.0,1.0
